gene.id	total_sites	non-NA_sites
DPOGS215636	165	165
DPOGS215677	280	280
DPOGS215678	126	126
DPOGS215679	425	425
DPOGS215680	129	129
DPOGS215681	104	104
DPOGS215682	84	84
DPOGS215683	78	78
DPOGS215684	143	143
DPOGS215645	43	43
DPOGS215686	190	190
DPOGS215687	85	85
DPOGS215688	24	24
DPOGS215689	248	248
DPOGS215690	260	260
DPOGS215691	83	83
DPOGS215692	145	145
DPOGS215693	948	948
DPOGS215694	115	115
DPOGS215695	96	96
DPOGS215696	41	41
DPOGS215697	438	438
DPOGS215698	244	244
DPOGS215699	138	138
DPOGS215700	55	55
DPOGS215661	596	596
DPOGS215702	117	117
DPOGS215703	127	127
DPOGS215704	132	132
DPOGS215705	381	381
DPOGS215706	70	70
DPOGS215707	67	67
DPOGS215708	196	196
DPOGS215669	128	128
DPOGS215670	143	143
DPOGS215671	144	144
DPOGS215672	138	138
DPOGS215713	198	198
DPOGS215714	134	134
DPOGS215715	41	41
DPOGS215716	76	76
DPOGS215717	43	43
DPOGS215718	50	50
DPOGS215719	74	74
DPOGS215720	176	176
DPOGS215721	47	47
DPOGS215722	147	147
DPOGS215723	442	442
DPOGS215724	242	242
DPOGS215685	133	133
DPOGS215726	333	333
DPOGS215727	287	287
DPOGS215729	85	85
DPOGS215730	255	255
DPOGS215731	416	416
DPOGS215732	138	138
DPOGS215733	215	215
DPOGS215734	229	229
DPOGS215735	58	58
DPOGS215736	34	34
DPOGS215737	132	132
DPOGS215738	198	198
DPOGS215739	288	288
DPOGS215740	133	133
DPOGS215741	390	390
DPOGS215742	167	167
DPOGS215743	24	24
DPOGS215744	82	82
DPOGS215745	945	945
DPOGS215746	275	275
DPOGS215747	143	143
DPOGS215748	1166	1166
DPOGS215749	55	55
DPOGS215750	249	249
DPOGS215751	205	205
DPOGS215752	72	72
DPOGS215712	310	310
DPOGS215754	123	123
DPOGS215755	52	52
DPOGS215756	329	329
DPOGS215757	78	78
DPOGS215758	435	435
DPOGS215759	160	160
DPOGS215760	351	351
DPOGS215761	261	261
DPOGS215762	936	936
DPOGS215763	134	134
DPOGS215764	41	41
DPOGS215765	59	59
DPOGS215766	222	222
DPOGS215767	188	188
DPOGS215768	187	187
DPOGS215769	427	427
DPOGS215770	352	352
DPOGS215649	177	177
DPOGS215772	274	274
DPOGS215773	152	152
DPOGS215775	33	33
DPOGS215776	675	675
DPOGS215777	97	97
DPOGS215778	80	80
DPOGS215779	185	185
DPOGS215780	185	185
DPOGS215781	104	104
DPOGS215782	414	414
DPOGS215783	320	320
DPOGS215784	176	176
DPOGS215785	49	49
DPOGS215786	138	138
DPOGS215787	1179	1179
DPOGS215788	81	81
DPOGS215789	129	129
DPOGS215790	199	199
DPOGS215791	69	69
DPOGS215792	230	230
DPOGS215793	68	68
DPOGS215753	541	541
DPOGS215795	204	204
DPOGS215796	123	123
DPOGS215797	256	256
DPOGS215798	107	107
DPOGS215676	196	196
DPOGS215800	132	132
DPOGS215801	157	157
DPOGS215802	61	61
DPOGS215803	801	801
DPOGS215804	91	91
DPOGS215805	80	80
DPOGS215806	136	136
DPOGS215710	412	412
DPOGS215725	557	557
DPOGS215711	135	135
DPOGS215771	414	414
DPOGS215701	50	50
DPOGS215794	73	73
DPOGS215799	276	276
DPOGS215709	116	116
DPOGS207710	131	131
DPOGS207796	157	157
DPOGS207795	169	169
DPOGS207750	447	447
DPOGS207832	74	74
DPOGS207709	120	120
DPOGS207707	17	17
DPOGS207756	36	36
DPOGS207786	140	140
DPOGS207749	573	573
DPOGS207836	85	85
DPOGS207830	192	192
DPOGS207799	21	21
DPOGS207794	351	351
DPOGS207788	105	105
DPOGS207797	67	67
DPOGS207746	412	412
DPOGS207717	26	26
DPOGS207747	390	390
DPOGS207748	656	656
DPOGS207834	48	48
DPOGS207785	245	245
DPOGS207798	23	23
DPOGS207792	158	158
DPOGS207755	24	24
DPOGS207752	361	361
DPOGS207754	67	67
DPOGS207716	41	41
DPOGS207757	297	297
DPOGS207719	35	35
DPOGS207802	116	116
DPOGS207787	167	167
DPOGS207711	179	179
DPOGS207793	131	131
DPOGS207712	224	224
DPOGS207833	54	54
DPOGS207714	110	110
DPOGS207824	52	52
DPOGS207742	51	51
DPOGS207743	119	119
DPOGS207744	51	51
DPOGS207860	343	343
DPOGS207708	45	45
DPOGS207706	391	391
DPOGS207829	120	120
DPOGS207790	550	550
DPOGS207760	89	89
DPOGS207789	294	294
DPOGS207807	53	53
DPOGS207726	79	79
DPOGS207848	105	105
DPOGS207778	359	359
DPOGS207713	177	177
DPOGS207753	577	577
DPOGS207859	426	426
DPOGS207841	682	682
DPOGS207718	183	183
DPOGS207801	399	399
DPOGS207705	268	268
DPOGS207751	28	28
DPOGS207791	140	140
DPOGS207725	275	275
DPOGS207762	418	418
DPOGS207805	678	678
DPOGS207765	51	51
DPOGS207779	21	21
DPOGS207826	49	49
DPOGS207741	198	198
DPOGS207731	214	214
DPOGS207745	203	203
DPOGS207784	12	12
DPOGS207703	73	73
DPOGS207800	50	50
DPOGS207806	122	122
DPOGS207739	289	289
DPOGS207819	219	219
DPOGS207722	90	90
DPOGS207776	29	29
DPOGS207727	142	142
DPOGS207728	41	41
DPOGS207715	30	30
DPOGS207740	31	31
DPOGS207837	530	530
DPOGS207838	276	276
DPOGS207840	563	563
DPOGS207783	590	590
DPOGS207735	254	254
DPOGS207764	189	189
DPOGS207763	515	515
DPOGS207737	55	55
DPOGS207723	253	253
DPOGS207698	1332	1332
DPOGS207699	220	220
DPOGS207780	482	482
DPOGS207857	347	347
DPOGS207854	111	111
DPOGS207855	144	144
DPOGS207816	70	70
DPOGS207839	18	18
DPOGS207769	131	131
DPOGS207815	158	158
DPOGS207738	14	14
DPOGS207724	275	275
DPOGS207775	302	302
DPOGS207846	239	239
DPOGS207774	210	210
DPOGS207767	215	215
DPOGS207781	57	57
DPOGS207782	59	59
DPOGS207828	116	116
DPOGS207704	49	49
DPOGS207813	238	238
DPOGS207853	52	52
DPOGS207768	222	222
DPOGS207736	186	186
DPOGS207818	486	486
DPOGS207758	331	331
DPOGS207697	116	116
DPOGS207844	194	194
DPOGS207821	110	110
DPOGS207822	97	97
DPOGS207812	97	97
DPOGS207856	123	123
DPOGS207851	144	144
DPOGS207827	193	193
DPOGS207808	22	22
DPOGS207759	205	205
DPOGS207773	37	37
DPOGS207861	614	614
DPOGS207771	478	478
DPOGS207825	263	263
DPOGS207701	77	77
DPOGS207820	206	206
DPOGS207849	86	86
DPOGS207761	297	297
DPOGS207734	21	21
DPOGS207770	41	41
DPOGS207852	1003	1003
DPOGS207811	40	40
DPOGS207858	95	95
DPOGS207845	117	117
DPOGS207842	68	68
DPOGS207772	86	86
DPOGS207733	150	150
DPOGS207730	289	289
DPOGS207700	391	391
DPOGS207729	37	37
DPOGS207810	321	321
DPOGS207803	54	54
DPOGS207721	99	99
DPOGS207732	65	65
DPOGS207843	225	225
DPOGS207766	286	286
DPOGS207823	58	58
DPOGS207850	187	187
DPOGS207814	114	114
DPOGS207804	132	132
DPOGS207817	171	171
DPOGS207720	64	64
DPOGS208675	205	205
DPOGS208756	254	254
DPOGS208711	80	80
DPOGS208717	113	113
DPOGS208700	98	98
DPOGS208715	493	493
DPOGS208714	131	131
DPOGS208673	24	24
DPOGS208754	125	125
DPOGS208710	45	45
DPOGS208728	791	791
DPOGS208670	98	98
DPOGS208672	37	37
DPOGS208707	320	320
DPOGS208678	143	143
DPOGS208745	109	109
DPOGS208727	124	124
DPOGS208677	123	123
DPOGS208751	46	46
DPOGS208752	539	539
DPOGS208674	127	127
DPOGS208726	412	412
DPOGS208701	101	101
DPOGS208698	184	184
DPOGS208750	151	151
DPOGS208747	89	89
DPOGS208716	178	178
DPOGS208676	144	144
DPOGS208753	125	125
DPOGS208688	62	62
DPOGS208682	32	32
DPOGS208709	89	89
DPOGS208702	74	74
DPOGS208741	276	276
DPOGS208679	79	79
DPOGS208681	66	66
DPOGS208749	312	312
DPOGS208748	551	551
DPOGS208744	177	177
DPOGS208713	540	540
DPOGS208718	147	147
DPOGS208697	179	179
DPOGS208683	81	81
DPOGS208721	124	124
DPOGS208722	159	159
DPOGS208684	146	146
DPOGS208757	23	23
DPOGS208703	216	216
DPOGS208669	95	95
DPOGS208761	17	17
DPOGS208708	258	258
DPOGS208680	22	22
DPOGS208759	116	116
DPOGS208712	31	31
DPOGS208725	45	45
DPOGS208695	114	114
DPOGS208690	96	96
DPOGS208686	110	110
DPOGS208720	120	120
DPOGS208743	105	105
DPOGS208755	181	181
DPOGS208706	607	607
DPOGS208738	125	125
DPOGS208760	307	307
DPOGS208746	266	266
DPOGS208734	324	324
DPOGS208699	38	38
DPOGS208736	40	40
DPOGS208724	33	33
DPOGS208689	425	425
DPOGS208687	312	312
DPOGS208762	152	152
DPOGS208729	14	14
DPOGS208740	51	51
DPOGS208739	166	166
DPOGS208730	296	296
DPOGS208723	50	50
DPOGS208731	515	515
DPOGS208705	101	101
DPOGS208671	98	98
DPOGS208737	139	139
DPOGS208696	203	203
DPOGS208691	25	25
DPOGS208735	66	66
DPOGS208758	49	49
DPOGS208732	283	283
DPOGS208742	136	136
DPOGS208733	40	40
DPOGS208694	196	196
DPOGS208719	232	232
DPOGS208685	279	279
DPOGS208692	137	137
DPOGS210902	246	246
DPOGS210900	170	170
DPOGS210887	80	80
DPOGS210899	124	124
DPOGS210898	115	115
DPOGS210916	103	103
DPOGS210927	84	84
DPOGS210930	130	130
DPOGS210901	94	94
DPOGS210928	103	103
DPOGS210904	92	92
DPOGS210911	219	219
DPOGS210912	110	110
DPOGS210915	109	109
DPOGS210926	37	37
DPOGS210921	850	850
DPOGS210885	40	40
DPOGS210886	144	144
DPOGS210903	454	454
DPOGS210909	141	141
DPOGS210922	63	63
DPOGS210897	88	88
DPOGS210910	420	420
DPOGS210935	64	64
DPOGS210934	2346	2346
DPOGS210929	217	217
DPOGS210892	202	202
DPOGS210925	479	479
DPOGS210895	120	120
DPOGS210936	170	170
DPOGS210917	153	153
DPOGS210888	505	505
DPOGS210914	203	203
DPOGS210920	56	56
DPOGS210894	130	130
DPOGS210907	45	45
DPOGS210906	897	897
DPOGS210896	417	417
DPOGS210893	86	86
DPOGS210891	613	613
DPOGS210919	526	526
DPOGS210905	52	52
DPOGS210933	95	95
DPOGS210889	88	88
DPOGS210890	137	137
DPOGS210924	74	74
DPOGS210931	487	487
DPOGS210923	32	32
DPOGS210937	298	298
DPOGS210932	216	216
DPOGS204223	598	598
DPOGS204265	34	34
DPOGS204251	90	90
DPOGS204288	114	114
DPOGS204295	35	35
DPOGS204290	332	332
DPOGS204305	92	92
DPOGS204264	58	58
DPOGS204245	68	68
DPOGS204250	96	96
DPOGS204226	1339	1339
DPOGS204289	148	148
DPOGS204294	433	433
DPOGS204292	488	488
DPOGS204306	78	78
DPOGS204246	83	83
DPOGS204225	226	226
DPOGS204297	329	329
DPOGS204304	269	269
DPOGS204293	233	233
DPOGS204235	49	49
DPOGS204222	222	222
DPOGS204291	177	177
DPOGS204262	150	150
DPOGS204244	1578	1578
DPOGS204256	210	210
DPOGS204238	465	465
DPOGS204286	106	106
DPOGS204296	385	385
DPOGS204316	208	208
DPOGS204312	95	95
DPOGS204263	56	56
DPOGS204285	39	39
DPOGS204300	232	232
DPOGS204240	43	43
DPOGS204255	81	81
DPOGS204315	54	54
DPOGS204303	354	354
DPOGS204229	341	341
DPOGS204220	109	109
DPOGS204299	143	143
DPOGS204260	243	243
DPOGS204283	88	88
DPOGS204247	73	73
DPOGS204237	71	71
DPOGS204257	57	57
DPOGS204259	27	27
DPOGS204301	300	300
DPOGS204287	413	413
DPOGS204302	81	81
DPOGS204270	764	764
DPOGS204232	150	150
DPOGS204233	838	838
DPOGS204310	94	94
DPOGS204236	273	273
DPOGS204261	94	94
DPOGS204266	39	39
DPOGS204311	318	318
DPOGS204314	72	72
DPOGS204281	46	46
DPOGS204228	200	200
DPOGS204218	76	76
DPOGS204284	408	408
DPOGS204243	191	191
DPOGS204253	93	93
DPOGS204216	371	371
DPOGS204249	91	91
DPOGS204309	72	72
DPOGS204234	1125	1125
DPOGS204224	449	449
DPOGS204275	26	26
DPOGS204217	295	295
DPOGS204231	206	206
DPOGS204276	98	98
DPOGS204273	62	62
DPOGS204258	108	108
DPOGS204219	111	111
DPOGS204252	89	89
DPOGS204221	83	83
DPOGS204242	300	300
DPOGS204248	138	138
DPOGS204313	78	78
DPOGS204268	1699	1699
DPOGS204271	201	201
DPOGS204241	69	69
DPOGS204298	81	81
DPOGS204274	105	105
DPOGS204307	662	662
DPOGS204227	179	179
DPOGS204269	18	18
DPOGS204230	482	482
DPOGS204277	842	842
DPOGS204318	285	285
DPOGS204308	281	281
DPOGS204282	481	481
DPOGS204267	184	184
DPOGS204320	39	39
DPOGS204272	120	120
DPOGS204279	279	279
DPOGS204254	110	110
DPOGS204239	276	276
DPOGS204317	89	89
DPOGS204280	30	30
DPOGS204278	325	325
DPOGS215242	118	118
DPOGS215247	111	111
DPOGS215243	376	376
DPOGS215246	742	742
DPOGS215251	77	77
DPOGS215261	232	232
DPOGS215248	640	640
DPOGS215250	59	59
DPOGS215256	129	129
DPOGS215269	173	173
DPOGS215253	98	98
DPOGS215249	67	67
DPOGS215260	47	47
DPOGS215273	246	246
DPOGS215274	288	288
DPOGS215244	51	51
DPOGS215267	52	52
DPOGS215277	945	945
DPOGS215278	232	232
DPOGS215263	225	225
DPOGS215272	253	253
DPOGS215281	265	265
DPOGS215282	97	97
DPOGS215270	114	114
DPOGS215265	488	488
DPOGS215240	525	525
DPOGS215241	282	282
DPOGS215254	194	194
DPOGS215257	386	386
DPOGS215276	161	161
DPOGS215245	365	365
DPOGS215259	228	228
DPOGS215271	15	15
DPOGS215279	46	46
DPOGS215280	84	84
DPOGS215255	132	132
DPOGS215239	189	189
DPOGS215238	81	81
DPOGS215258	115	115
DPOGS215275	182	182
DPOGS206656	24	24
DPOGS206648	468	468
DPOGS206692	271	271
DPOGS206647	83	83
DPOGS206693	39	39
DPOGS206696	109	109
DPOGS206651	120	120
DPOGS206652	102	102
DPOGS206658	220	220
DPOGS206607	193	193
DPOGS206606	192	192
DPOGS206615	26	26
DPOGS206691	293	293
DPOGS206659	52	52
DPOGS206695	114	114
DPOGS206595	80	80
DPOGS206694	86	86
DPOGS206649	94	94
DPOGS206598	306	306
DPOGS206613	167	167
DPOGS206612	30	30
DPOGS206614	26	26
DPOGS206605	88	88
DPOGS206602	387	387
DPOGS206603	175	175
DPOGS206604	312	312
DPOGS206650	79	79
DPOGS206608	148	148
DPOGS206622	178	178
DPOGS206646	477	477
DPOGS206660	6	6
DPOGS206706	62	62
DPOGS206600	719	719
DPOGS206596	1055	1055
DPOGS206597	365	365
DPOGS206700	64	64
DPOGS206697	69	69
DPOGS206662	44	44
DPOGS206644	562	562
DPOGS206643	109	109
DPOGS206645	200	200
DPOGS206594	168	168
DPOGS206679	185	185
DPOGS206623	176	176
DPOGS206667	79	79
DPOGS206638	471	471
DPOGS206685	346	346
DPOGS206611	400	400
DPOGS206670	129	129
DPOGS206601	22	22
DPOGS206629	160	160
DPOGS206663	47	47
DPOGS206690	169	169
DPOGS206701	157	157
DPOGS206621	149	149
DPOGS206620	84	84
DPOGS206631	652	652
DPOGS206635	239	239
DPOGS206624	90	90
DPOGS206669	216	216
DPOGS206639	26	26
DPOGS206610	300	300
DPOGS206672	134	134
DPOGS206642	104	104
DPOGS206688	221	221
DPOGS206689	121	121
DPOGS206676	101	101
DPOGS206673	97	97
DPOGS206593	432	432
DPOGS206665	289	289
DPOGS206668	203	203
DPOGS206636	291	291
DPOGS206637	28	28
DPOGS206627	326	326
DPOGS206640	48	48
DPOGS206687	36	36
DPOGS206686	44	44
DPOGS206698	264	264
DPOGS206661	25	25
DPOGS206699	51	51
DPOGS206628	146	146
DPOGS206666	67	67
DPOGS206678	196	196
DPOGS206630	61	61
DPOGS206705	201	201
DPOGS206704	343	343
DPOGS206684	232	232
DPOGS206609	328	328
DPOGS206626	82	82
DPOGS206671	31	31
DPOGS206641	490	490
DPOGS206587	78	78
DPOGS206674	289	289
DPOGS206619	289	289
DPOGS206592	35	35
DPOGS206591	23	23
DPOGS206589	147	147
DPOGS206682	214	214
DPOGS206633	28	28
DPOGS206634	161	161
DPOGS206683	85	85
DPOGS206675	56	56
DPOGS206681	93	93
DPOGS206703	242	242
DPOGS206702	157	157
DPOGS206707	67	67
DPOGS206677	106	106
DPOGS206617	141	141
DPOGS206632	95	95
DPOGS206625	294	294
DPOGS206588	227	227
DPOGS206680	288	288
DPOGS206664	123	123
DPOGS209887	337	337
DPOGS209886	113	113
DPOGS209902	382	382
DPOGS209892	294	294
DPOGS209894	166	166
DPOGS209883	42	42
DPOGS209885	154	154
DPOGS209891	397	397
DPOGS209905	203	203
DPOGS209884	178	178
DPOGS209895	78	78
DPOGS209901	448	448
DPOGS209889	435	435
DPOGS209906	53	53
DPOGS209904	197	197
DPOGS209899	36	36
DPOGS209896	178	178
DPOGS209898	85	85
DPOGS209888	159	159
DPOGS209890	47	47
DPOGS209908	56	56
DPOGS209903	105	105
DPOGS209907	218	218
DPOGS209893	525	525
DPOGS209911	102	102
DPOGS209897	191	191
DPOGS209909	180	180
DPOGS209900	114	114
DPOGS209910	41	41
DPOGS214580	23	23
DPOGS214579	277	277
DPOGS214592	52	52
DPOGS214593	287	287
DPOGS214594	225	225
DPOGS214578	19	19
DPOGS214591	115	115
DPOGS214605	56	56
DPOGS214606	556	556
DPOGS214617	120	120
DPOGS214595	149	149
DPOGS214587	55	55
DPOGS214611	11	11
DPOGS214607	26	26
DPOGS214586	50	50
DPOGS214604	48	48
DPOGS214618	39	39
DPOGS214577	98	98
DPOGS214590	136	136
DPOGS214608	74	74
DPOGS214609	74	74
DPOGS214619	341	341
DPOGS214632	1307	1307
DPOGS214612	450	450
DPOGS214613	115	115
DPOGS214650	134	134
DPOGS214589	162	162
DPOGS214603	65	65
DPOGS214576	202	202
DPOGS214630	124	124
DPOGS214631	465	465
DPOGS214646	46	46
DPOGS214633	645	645
DPOGS214634	344	344
DPOGS214596	132	132
DPOGS214651	39	39
DPOGS214585	333	333
DPOGS214625	231	231
DPOGS214614	326	326
DPOGS214588	749	749
DPOGS214616	178	178
DPOGS214629	230	230
DPOGS214644	221	221
DPOGS214645	50	50
DPOGS214640	526	526
DPOGS214647	169	169
DPOGS214648	175	175
DPOGS214649	87	87
DPOGS214568	370	370
DPOGS214570	188	188
DPOGS214571	145	145
DPOGS214626	154	154
DPOGS214599	1412	1412
DPOGS214615	245	245
DPOGS214643	83	83
DPOGS214574	514	514
DPOGS214628	139	139
DPOGS214583	62	62
DPOGS214584	622	622
DPOGS214620	53	53
DPOGS214621	1983	1983
DPOGS214638	363	363
DPOGS214627	153	153
DPOGS214623	72	72
DPOGS214572	233	233
DPOGS214641	295	295
DPOGS214642	109	109
DPOGS214575	199	199
DPOGS214601	66	66
DPOGS214624	324	324
DPOGS214637	65	65
DPOGS214636	1628	1628
DPOGS214597	151	151
DPOGS214573	184	184
DPOGS214602	60	60
DPOGS214639	276	276
DPOGS214600	58	58
DPOGS214610	85	85
DPOGS214582	44	44
DPOGS214622	391	391
DPOGS214581	249	249
DPOGS214598	68	68
DPOGS214635	158	158
DPOGS207443	139	139
DPOGS207444	190	190
DPOGS207495	163	163
DPOGS207447	374	374
DPOGS207486	45	45
DPOGS207465	329	329
DPOGS207438	167	167
DPOGS207461	245	245
DPOGS207492	92	92
DPOGS207451	319	319
DPOGS207448	312	312
DPOGS207494	36	36
DPOGS207458	18	18
DPOGS207453	56	56
DPOGS207497	235	235
DPOGS207463	135	135
DPOGS207493	365	365
DPOGS207485	60	60
DPOGS207454	37	37
DPOGS207456	167	167
DPOGS207460	93	93
DPOGS207457	38	38
DPOGS207489	42	42
DPOGS207449	71	71
DPOGS207487	64	64
DPOGS207437	85	85
DPOGS207439	45	45
DPOGS207466	509	509
DPOGS207450	33	33
DPOGS207476	234	234
DPOGS207469	216	216
DPOGS207442	118	118
DPOGS207482	302	302
DPOGS207480	83	83
DPOGS207452	938	938
DPOGS207490	302	302
DPOGS207483	681	681
DPOGS207484	212	212
DPOGS207477	588	588
DPOGS207474	419	419
DPOGS207455	222	222
DPOGS207446	54	54
DPOGS207441	472	472
DPOGS207464	48	48
DPOGS207496	266	266
DPOGS207459	78	78
DPOGS207481	27	27
DPOGS207468	75	75
DPOGS207470	60	60
DPOGS207467	290	290
DPOGS207475	62	62
DPOGS207435	221	221
DPOGS207491	162	162
DPOGS207478	492	492
DPOGS207445	353	353
DPOGS207462	72	72
DPOGS207479	148	148
DPOGS207471	70	70
DPOGS207436	106	106
DPOGS208612	1724	1724
DPOGS208617	21	21
DPOGS208588	108	108
DPOGS208618	446	446
DPOGS208624	373	373
DPOGS208591	895	895
DPOGS208608	601	601
DPOGS208626	50	50
DPOGS208603	138	138
DPOGS208589	586	586
DPOGS208614	72	72
DPOGS208610	130	130
DPOGS208620	113	113
DPOGS208615	259	259
DPOGS208590	74	74
DPOGS208595	6	6
DPOGS208592	438	438
DPOGS208607	67	67
DPOGS208627	217	217
DPOGS208598	396	396
DPOGS208597	1596	1596
DPOGS208611	734	734
DPOGS208625	50	50
DPOGS208623	618	618
DPOGS208599	105	105
DPOGS208621	98	98
DPOGS208594	513	513
DPOGS208600	175	175
DPOGS208613	97	97
DPOGS208593	1066	1066
DPOGS208596	259	259
DPOGS208609	184	184
DPOGS208619	308	308
DPOGS208587	86	86
DPOGS208606	195	195
DPOGS208601	195	195
DPOGS208602	185	185
DPOGS208604	289	289
DPOGS208605	58	58
DPOGS202015	216	216
DPOGS202067	56	56
DPOGS202008	204	204
DPOGS202068	53	53
DPOGS202012	30	30
DPOGS202010	65	65
DPOGS202037	151	151
DPOGS202054	112	112
DPOGS202061	198	198
DPOGS202063	128	128
DPOGS202064	60	60
DPOGS202074	98	98
DPOGS202073	174	174
DPOGS202029	50	50
DPOGS202026	14	14
DPOGS202056	179	179
DPOGS202036	158	158
DPOGS202072	174	174
DPOGS202066	95	95
DPOGS202009	32	32
DPOGS202070	67	67
DPOGS202024	119	119
DPOGS202023	57	57
DPOGS202035	89	89
DPOGS202007	151	151
DPOGS202041	86	86
DPOGS202014	110	110
DPOGS202030	40	40
DPOGS202058	65	65
DPOGS202021	80	80
DPOGS202050	153	153
DPOGS202013	172	172
DPOGS202043	30	30
DPOGS202018	51	51
DPOGS202039	186	186
DPOGS202042	191	191
DPOGS202040	62	62
DPOGS202011	37	37
DPOGS202034	104	104
DPOGS202065	21	21
DPOGS202059	227	227
DPOGS202060	50	50
DPOGS202046	93	93
DPOGS202044	140	140
DPOGS202055	84	84
DPOGS202057	28	28
DPOGS202075	238	238
DPOGS202016	193	193
DPOGS202031	39	39
DPOGS202045	27	27
DPOGS202069	116	116
DPOGS202022	571	571
DPOGS202071	30	30
DPOGS202017	217	217
DPOGS202047	493	493
DPOGS202019	81	81
DPOGS202048	88	88
DPOGS202032	136	136
DPOGS202052	126	126
DPOGS202053	113	113
DPOGS202033	954	954
DPOGS202027	99	99
DPOGS202051	34	34
DPOGS212020	112	112
DPOGS212046	50	50
DPOGS212038	264	264
DPOGS212036	112	112
DPOGS212037	493	493
DPOGS212018	107	107
DPOGS212035	21	21
DPOGS212048	367	367
DPOGS212021	90	90
DPOGS212019	73	73
DPOGS212014	25	25
DPOGS212015	48	48
DPOGS212047	647	647
DPOGS212023	226	226
DPOGS212045	132	132
DPOGS212029	421	421
DPOGS212040	233	233
DPOGS212043	43	43
DPOGS212017	731	731
DPOGS212024	71	71
DPOGS212041	379	379
DPOGS212034	108	108
DPOGS212039	205	205
DPOGS212032	39	39
DPOGS212049	59	59
DPOGS212016	306	306
DPOGS212044	64	64
DPOGS212027	368	368
DPOGS212042	177	177
DPOGS212051	56	56
DPOGS212012	42	42
DPOGS212028	28	28
DPOGS212033	455	455
DPOGS212055	83	83
DPOGS212030	395	395
DPOGS212013	26	26
DPOGS212050	98	98
DPOGS212022	620	620
DPOGS212031	478	478
DPOGS212054	9	9
DPOGS212053	64	64
DPOGS212056	78	78
DPOGS212025	103	103
DPOGS212052	142	142
DPOGS212026	621	621
DPOGS203505	61	61
DPOGS203507	47	47
DPOGS203502	625	625
DPOGS203556	111	111
DPOGS203522	25	25
DPOGS203511	186	186
DPOGS203513	239	239
DPOGS203548	196	196
DPOGS203551	85	85
DPOGS203550	211	211
DPOGS203577	304	304
DPOGS203576	367	367
DPOGS203544	71	71
DPOGS203547	117	117
DPOGS203477	66	66
DPOGS203504	517	517
DPOGS203533	119	119
DPOGS203495	93	93
DPOGS203546	95	95
DPOGS203517	330	330
DPOGS203555	366	366
DPOGS203528	168	168
DPOGS203514	53	53
DPOGS203480	92	92
DPOGS203493	110	110
DPOGS203512	492	492
DPOGS203482	67	67
DPOGS203524	105	105
DPOGS203503	316	316
DPOGS203519	213	213
DPOGS203529	1792	1792
DPOGS203569	78	78
DPOGS203532	146	146
DPOGS203531	275	275
DPOGS203554	43	43
DPOGS203484	129	129
DPOGS203481	106	106
DPOGS203506	671	671
DPOGS203545	418	418
DPOGS203543	158	158
DPOGS203525	608	608
DPOGS203478	270	270
DPOGS203499	50	50
DPOGS203575	185	185
DPOGS203494	86	86
DPOGS203553	143	143
DPOGS203564	458	458
DPOGS203526	145	145
DPOGS203527	403	403
DPOGS203483	38	38
DPOGS203523	395	395
DPOGS203518	25	25
DPOGS203485	188	188
DPOGS203520	566	566
DPOGS203501	196	196
DPOGS203565	252	252
DPOGS203561	88	88
DPOGS203515	335	335
DPOGS203479	848	848
DPOGS203521	293	293
DPOGS203500	61	61
DPOGS203516	153	153
DPOGS203563	163	163
DPOGS203570	57	57
DPOGS203491	410	410
DPOGS203562	310	310
DPOGS203559	83	83
DPOGS203580	175	175
DPOGS203574	92	92
DPOGS203572	87	87
DPOGS203571	71	71
DPOGS203557	194	194
DPOGS203487	115	115
DPOGS203486	369	369
DPOGS203578	133	133
DPOGS203489	62	62
DPOGS203552	157	157
DPOGS203537	93	93
DPOGS203573	79	79
DPOGS203560	45	45
DPOGS203558	178	178
DPOGS203490	328	328
DPOGS203488	112	112
DPOGS203492	24	24
DPOGS203566	63	63
DPOGS203567	70	70
DPOGS203579	103	103
DPOGS203581	91	91
DPOGS203536	45	45
DPOGS203534	337	337
DPOGS203539	29	29
DPOGS203540	255	255
DPOGS203538	39	39
DPOGS203542	57	57
DPOGS203541	142	142
DPOGS203530	800	800
DPOGS205519	278	278
DPOGS205523	264	264
DPOGS205496	21	21
DPOGS205529	54	54
DPOGS205511	460	460
DPOGS205512	29	29
DPOGS205524	304	304
DPOGS205520	75	75
DPOGS205522	167	167
DPOGS205495	101	101
DPOGS205515	414	414
DPOGS205532	374	374
DPOGS205503	92	92
DPOGS205543	145	145
DPOGS205507	389	389
DPOGS205536	97	97
DPOGS205528	26	26
DPOGS205525	313	313
DPOGS205526	39	39
DPOGS205517	199	199
DPOGS205508	355	355
DPOGS205506	146	146
DPOGS205514	321	321
DPOGS205542	92	92
DPOGS205516	467	467
DPOGS205546	72	72
DPOGS205547	106	106
DPOGS205534	283	283
DPOGS205509	102	102
DPOGS205541	148	148
DPOGS205540	62	62
DPOGS205501	416	416
DPOGS205533	32	32
DPOGS205537	74	74
DPOGS205505	412	412
DPOGS205535	208	208
DPOGS205510	78	78
DPOGS205499	135	135
DPOGS205497	446	446
DPOGS205500	329	329
DPOGS205498	57	57
DPOGS205538	110	110
DPOGS205549	334	334
DPOGS205530	133	133
DPOGS205504	162	162
DPOGS205518	1156	1156
DPOGS205539	225	225
DPOGS205502	190	190
DPOGS205544	36	36
DPOGS205494	175	175
DPOGS205527	337	337
DPOGS205548	31	31
DPOGS205545	132	132
