gene.id	total_sites	non-NA_sites
DPOGS204797	400	400
DPOGS204835	2092	2092
DPOGS204836	469	469
DPOGS204840	1137	1137
DPOGS204841	848	848
DPOGS204843	619	619
DPOGS204855	1106	1106
DPOGS204857	1518	1518
DPOGS204858	1100	1100
DPOGS204862	287	287
DPOGS204863	359	359
DPOGS204923	1150	1150
DPOGS204967	223	223
DPOGS204969	445	445
DPOGS204972	1774	1774
DPOGS204979	1073	1073
DPOGS204984	854	854
DPOGS204985	672	672
DPOGS204987	244	244
DPOGS204988	481	481
DPOGS204991	834	834
DPOGS204995	774	774
DPOGS205001	823	823
DPOGS205014	1646	1646
DPOGS205015	1612	1612
DPOGS205016	1113	1113
DPOGS205017	1067	1067
DPOGS205018	130	130
DPOGS205019	967	967
DPOGS205020	1435	1435
DPOGS205021	480	480
DPOGS205042	2030	2030
DPOGS205045	290	290
DPOGS205048	1248	1248
DPOGS205051	899	899
DPOGS205053	2386	2386
DPOGS205063	1812	1812
DPOGS205065	1883	1883
DPOGS205066	1681	1681
DPOGS205070	2528	2528
DPOGS205071	5696	5696
DPOGS205075	1434	1434
DPOGS205078	5707	5707
DPOGS205085	1423	1423
DPOGS205086	2971	2971
DPOGS205091	1282	1282
DPOGS205092	1717	1717
DPOGS205093	1963	1963
DPOGS205097	2513	2513
DPOGS205123	1434	1434
DPOGS205126	632	632
DPOGS205190	626	626
DPOGS205191	768	768
DPOGS205192	621	621
DPOGS205193	239	239
DPOGS205196	698	698
DPOGS205197	1736	1736
DPOGS205199	1162	1162
DPOGS205200	706	706
DPOGS205202	849	849
DPOGS205203	513	513
DPOGS205205	182	182
DPOGS205206	616	616
DPOGS205208	1043	1043
DPOGS205209	156	156
DPOGS205210	302	302
DPOGS205214	481	481
DPOGS205217	726	726
DPOGS205219	933	933
DPOGS205220	1673	1673
DPOGS205222	1257	1257
DPOGS205223	449	449
DPOGS205225	976	976
DPOGS205231	1007	1007
DPOGS205232	1581	1581
DPOGS205233	1677	1677
DPOGS205234	139	139
DPOGS205235	284	284
DPOGS205237	261	261
DPOGS205239	785	785
DPOGS205240	825	825
DPOGS205241	379	379
DPOGS205243	750	750
DPOGS205244	5239	5239
DPOGS205245	636	636
DPOGS205246	944	944
DPOGS205247	464	464
DPOGS205250	49	49
DPOGS205251	129	129
DPOGS205252	83	83
DPOGS205254	852	852
DPOGS205256	282	282
DPOGS205257	484	484
DPOGS205259	138	138
DPOGS205261	182	182
DPOGS205263	1584	1584
DPOGS205265	131	131
DPOGS205266	132	132
DPOGS205267	599	599
DPOGS205268	407	407
DPOGS205269	2218	2218
DPOGS205270	380	380
DPOGS205272	597	597
DPOGS205273	496	496
DPOGS205274	732	732
DPOGS205275	368	368
DPOGS205276	471	471
DPOGS205278	2176	2176
DPOGS205279	2272	2272
DPOGS205280	125	125
DPOGS205281	283	283
DPOGS205283	1253	1253
DPOGS205285	1023	1023
DPOGS205286	1001	1001
DPOGS205287	1289	1289
DPOGS205288	1136	1136
DPOGS205289	145	145
DPOGS205290	1665	1665
DPOGS205292	576	576
DPOGS205293	545	545
DPOGS205295	2449	2449
DPOGS205296	586	586
DPOGS205297	323	323
DPOGS205299	560	560
DPOGS205300	1157	1157
DPOGS205302	395	395
DPOGS205303	1050	1050
DPOGS205304	1848	1848
DPOGS205335	83	83
DPOGS205336	300	300
DPOGS205338	546	546
DPOGS205340	985	985
DPOGS205341	216	216
DPOGS205342	393	393
DPOGS205343	1016	1016
DPOGS205360	948	948
DPOGS205362	621	621
DPOGS205363	600	600
DPOGS205364	618	618
DPOGS205365	380	380
DPOGS205371	726	726
DPOGS205372	607	607
DPOGS205377	1304	1304
DPOGS205379	2883	2883
DPOGS205381	426	426
DPOGS205424	267	267
DPOGS205425	1349	1349
DPOGS205427	1307	1307
DPOGS205428	691	691
DPOGS205429	445	445
DPOGS205431	360	360
DPOGS205550	1252	1252
DPOGS205581	1344	1344
DPOGS205582	1030	1030
DPOGS205586	1882	1882
DPOGS205590	1019	1019
DPOGS205593	1228	1228
DPOGS205594	896	896
DPOGS205595	256	256
DPOGS205596	247	247
DPOGS205682	1759	1759
DPOGS205683	808	808
DPOGS205684	195	195
DPOGS205688	1152	1152
DPOGS205689	1183	1183
DPOGS205690	657	657
DPOGS205691	5665	5665
DPOGS205692	2739	2739
DPOGS205694	1465	1465
DPOGS205695	275	275
DPOGS205696	2014	2014
DPOGS205697	323	323
DPOGS205698	264	264
DPOGS205699	243	243
DPOGS205700	2318	2318
DPOGS205701	120	120
DPOGS205702	1088	1088
DPOGS205703	375	375
DPOGS205704	138	138
DPOGS205705	217	217
DPOGS205706	227	227
DPOGS205707	1630	1630
DPOGS205709	901	901
DPOGS205710	455	455
DPOGS205711	369	369
DPOGS205712	159	159
DPOGS205713	791	791
DPOGS205714	379	379
DPOGS205715	1186	1186
DPOGS205716	1186	1186
DPOGS205717	358	358
DPOGS205718	190	190
DPOGS205719	755	755
DPOGS205720	384	384
DPOGS205721	590	590
DPOGS205722	1016	1016
DPOGS205723	819	819
DPOGS205724	993	993
DPOGS205725	1490	1490
DPOGS205752	349	349
DPOGS205775	209	209
DPOGS205883	1021	1021
DPOGS205886	53	53
DPOGS205887	177	177
DPOGS205888	842	842
DPOGS205889	689	689
DPOGS205891	474	474
DPOGS205892	651	651
DPOGS205893	119	119
DPOGS205894	902	902
DPOGS205897	414	414
DPOGS205898	400	400
DPOGS205899	282	282
DPOGS205900	264	264
DPOGS205902	1117	1117
DPOGS205904	2060	2060
DPOGS205905	713	713
DPOGS205906	175	175
DPOGS205908	474	474
DPOGS205909	153	153
DPOGS205911	382	382
DPOGS205913	1058	1058
DPOGS205915	1091	1091
DPOGS205917	1276	1276
DPOGS205918	1416	1416
DPOGS205919	807	807
DPOGS205922	144	144
DPOGS205923	3008	3008
DPOGS205924	433	433
DPOGS205925	868	868
DPOGS205927	901	901
DPOGS205928	708	708
DPOGS205929	1050	1050
DPOGS205930	352	352
DPOGS205931	1368	1368
DPOGS205932	639	639
DPOGS205935	789	789
DPOGS205936	734	734
DPOGS205937	1871	1871
DPOGS205945	1471	1471
DPOGS205946	1061	1061
DPOGS205947	1991	1991
DPOGS205948	1876	1876
DPOGS205950	1902	1902
DPOGS205952	970	970
DPOGS205954	1275	1275
DPOGS205955	5113	5113
DPOGS205956	776	776
DPOGS205957	842	842
DPOGS205960	4049	4049
DPOGS205961	685	685
DPOGS205963	905	905
DPOGS205964	402	402
DPOGS205965	993	993
DPOGS205966	161	161
DPOGS205967	463	463
DPOGS206005	1307	1307
DPOGS206009	1859	1859
DPOGS206012	3287	3287
DPOGS206017	2233	2233
DPOGS206018	1255	1255
DPOGS206019	308	308
DPOGS206020	120	120
DPOGS206061	1905	1905
DPOGS206062	3013	3013
DPOGS206064	5333	5333
DPOGS206067	1077	1077
DPOGS206071	2936	2936
DPOGS206075	1418	1418
DPOGS206078	1350	1350
DPOGS206084	4761	4761
DPOGS206089	988	988
DPOGS206090	1858	1858
DPOGS206091	4123	4123
DPOGS206105	3728	3728
DPOGS206108	2444	2444
DPOGS206114	1310	1310
DPOGS206161	1975	1975
DPOGS206162	200	200
DPOGS206165	321	321
DPOGS206167	215	215
DPOGS206175	790	790
DPOGS206184	72	72
DPOGS206185	526	526
DPOGS206188	317	317
DPOGS206189	313	313
DPOGS206190	418	418
DPOGS206199	428	428
DPOGS206201	811	811
DPOGS206202	1086	1086
DPOGS206203	923	923
DPOGS206216	1318	1318
DPOGS206217	832	832
DPOGS206218	496	496
DPOGS206219	855	855
DPOGS206220	1500	1500
DPOGS206221	1498	1498
DPOGS206222	2742	2742
DPOGS206224	2069	2069
DPOGS206226	2709	2709
DPOGS206227	740	740
DPOGS206228	642	642
DPOGS206230	1528	1528
DPOGS206231	514	514
DPOGS206232	464	464
DPOGS206234	757	757
DPOGS206235	1656	1656
DPOGS206237	965	965
DPOGS206240	344	344
DPOGS206244	159	159
DPOGS206266	191	191
DPOGS206270	230	230
DPOGS206274	322	322
DPOGS206279	554	554
DPOGS206287	604	604
DPOGS206292	231	231
DPOGS206367	96	96
DPOGS206407	2911	2911
DPOGS206408	530	530
DPOGS206409	546	546
DPOGS206411	817	817
DPOGS206412	1744	1744
DPOGS206415	1906	1906
DPOGS206417	547	547
DPOGS206419	674	674
DPOGS206423	1255	1255
DPOGS206425	765	765
DPOGS206426	1602	1602
DPOGS206429	588	588
DPOGS206430	2600	2600
DPOGS206495	271	271
DPOGS206496	168	168
DPOGS206498	406	406
DPOGS206499	1084	1084
DPOGS206502	2275	2275
DPOGS206508	266	266
DPOGS206509	569	569
DPOGS206510	175	175
DPOGS206511	1511	1511
DPOGS206512	802	802
DPOGS206513	301	301
DPOGS206514	519	519
DPOGS206515	1410	1410
DPOGS206516	2105	2105
DPOGS206518	971	971
DPOGS206520	1504	1504
DPOGS206521	384	384
DPOGS206524	686	686
DPOGS206525	454	454
DPOGS206555	2639	2639
DPOGS206558	2813	2813
DPOGS206559	211	211
DPOGS206560	583	583
DPOGS206561	834	834
DPOGS206562	1794	1794
DPOGS206563	791	791
DPOGS206564	1973	1973
DPOGS206565	773	773
DPOGS206567	226	226
DPOGS206569	199	199
DPOGS206570	783	783
DPOGS206571	397	397
DPOGS206572	221	221
DPOGS206573	935	935
DPOGS206574	220	220
DPOGS206575	185	185
DPOGS206579	620	620
DPOGS206580	1177	1177
DPOGS206581	1116	1116
DPOGS206582	587	587
DPOGS206583	425	425
DPOGS206584	325	325
DPOGS206586	1978	1978
DPOGS206710	678	678
DPOGS206716	1387	1387
DPOGS206726	1510	1510
DPOGS206737	425	425
DPOGS206745	844	844
DPOGS206746	507	507
DPOGS206748	806	806
DPOGS206752	653	653
DPOGS206756	1462	1462
DPOGS206757	575	575
DPOGS206767	394	394
DPOGS206768	318	318
DPOGS206771	319	319
DPOGS206776	702	702
DPOGS206777	378	378
DPOGS206780	139	139
DPOGS207208	221	221
DPOGS207212	400	400
DPOGS207214	254	254
DPOGS207215	317	317
DPOGS207220	358	358
DPOGS207240	116	116
DPOGS207316	303	303
DPOGS207318	414	414
DPOGS207319	602	602
DPOGS207320	94	94
DPOGS207331	1317	1317
DPOGS207332	226	226
DPOGS207335	1439	1439
DPOGS207336	1478	1478
DPOGS207337	2368	2368
DPOGS207345	1185	1185
DPOGS207346	1256	1256
DPOGS207351	1158	1158
DPOGS207353	1686	1686
DPOGS207354	892	892
DPOGS207355	1719	1719
DPOGS207356	1147	1147
DPOGS207357	379	379
DPOGS207358	1248	1248
DPOGS207359	881	881
DPOGS207360	1646	1646
DPOGS207363	780	780
DPOGS207368	158	158
DPOGS207498	133	133
DPOGS207507	1729	1729
DPOGS207514	289	289
DPOGS207515	600	600
DPOGS207520	2022	2022
DPOGS207532	2668	2668
DPOGS207535	2307	2307
DPOGS207536	2354	2354
DPOGS207540	315	315
DPOGS207541	144	144
DPOGS207542	752	752
DPOGS207670	160	160
DPOGS207673	182	182
DPOGS207674	729	729
DPOGS207675	920	920
DPOGS207677	307	307
DPOGS207680	1032	1032
DPOGS207682	233	233
DPOGS207686	796	796
DPOGS207696	669	669
DPOGS207699	929	929
DPOGS207703	434	434
DPOGS207710	622	622
DPOGS207711	705	705
DPOGS207714	491	491
DPOGS207716	141	141
DPOGS207719	137	137
DPOGS207723	1165	1165
DPOGS207724	1328	1328
DPOGS207726	405	405
DPOGS207729	131	131
DPOGS207731	1327	1327
DPOGS207733	659	659
DPOGS207736	870	870
DPOGS207739	1263	1263
DPOGS207743	366	366
DPOGS207746	1691	1691
DPOGS207750	2313	2313
DPOGS207753	3237	3237
DPOGS207754	285	285
DPOGS207758	1711	1711
DPOGS207759	911	911
DPOGS207761	1603	1603
DPOGS207762	2014	2014
DPOGS207764	825	825
DPOGS207766	1313	1313
DPOGS207767	898	898
DPOGS207769	745	745
DPOGS207775	1418	1418
DPOGS207776	140	140
DPOGS207781	224	224
DPOGS207782	262	262
DPOGS207785	830	830
DPOGS207786	706	706
DPOGS207787	584	584
DPOGS207788	484	484
DPOGS207789	1010	1010
DPOGS207791	664	664
DPOGS207793	483	483
DPOGS207794	1760	1760
DPOGS207795	730	730
DPOGS207796	782	782
DPOGS207800	232	232
DPOGS207802	526	526
DPOGS207804	713	713
DPOGS207814	641	641
DPOGS207815	695	695
DPOGS207817	1026	1026
DPOGS207820	1017	1017
DPOGS207823	273	273
DPOGS207825	1203	1203
DPOGS207827	849	849
DPOGS207829	760	760
DPOGS207830	989	989
DPOGS207838	1283	1283
DPOGS207843	941	941
DPOGS207844	807	807
DPOGS207846	887	887
DPOGS207850	908	908
DPOGS207854	795	795
DPOGS207855	821	821
DPOGS207856	738	738
DPOGS207858	404	404
DPOGS207860	2005	2005
DPOGS207900	265	265
DPOGS207901	481	481
DPOGS207902	476	476
DPOGS207904	466	466
DPOGS207905	492	492
DPOGS207906	476	476
DPOGS207907	669	669
DPOGS207909	235	235
DPOGS207910	723	723
DPOGS207911	862	862
DPOGS207912	826	826
DPOGS207913	539	539
DPOGS207925	320	320
DPOGS207927	572	572
DPOGS207929	225	225
DPOGS207931	682	682
DPOGS207932	709	709
DPOGS207934	197	197
DPOGS207945	213	213
DPOGS207949	480	480
DPOGS207950	511	511
DPOGS207952	519	519
DPOGS207954	293	293
DPOGS207960	422	422
DPOGS207965	883	883
DPOGS207968	258	258
DPOGS207972	233	233
DPOGS207974	290	290
DPOGS207977	251	251
DPOGS207980	389	389
DPOGS207981	471	471
DPOGS207983	750	750
DPOGS207985	254	254
DPOGS207986	615	615
DPOGS207991	200	200
DPOGS207993	519	519
DPOGS207994	671	671
DPOGS207997	252	252
DPOGS207999	244	244
DPOGS208063	117	117
DPOGS208070	467	467
DPOGS208072	1893	1893
DPOGS208076	1308	1308
DPOGS208078	1720	1720
DPOGS208079	1442	1442
DPOGS208080	2329	2329
DPOGS208081	757	757
DPOGS208084	2558	2558
DPOGS208089	287	287
DPOGS208108	113	113
DPOGS208111	3985	3985
DPOGS208114	1060	1060
DPOGS208135	114	114
DPOGS208136	663	663
DPOGS208137	587	587
DPOGS208147	140	140
DPOGS208148	147	147
DPOGS208149	1056	1056
DPOGS208151	122	122
DPOGS208152	2160	2160
DPOGS208153	524	524
DPOGS208154	679	679
DPOGS208155	932	932
DPOGS208157	240	240
DPOGS208158	1634	1634
DPOGS208159	1689	1689
DPOGS208160	347	347
DPOGS208161	457	457
DPOGS208163	837	837
DPOGS208165	196	196
DPOGS208166	1266	1266
DPOGS208167	1118	1118
DPOGS208169	757	757
DPOGS208172	715	715
DPOGS208180	178	178
DPOGS208185	649	649
DPOGS208187	943	943
DPOGS208189	961	961
DPOGS208191	150	150
DPOGS208192	220	220
DPOGS208194	185	185
DPOGS208196	320	320
DPOGS208199	933	933
DPOGS208204	492	492
DPOGS208214	975	975
DPOGS208220	340	340
DPOGS208305	177	177
DPOGS208306	266	266
DPOGS208330	1227	1227
DPOGS208344	1493	1493
DPOGS208363	341	341
DPOGS208402	1224	1224
DPOGS208406	7389	7389
DPOGS208419	536	536
DPOGS208420	313	313
DPOGS208422	131	131
DPOGS208423	1758	1758
DPOGS208424	376	376
DPOGS208425	926	926
DPOGS208589	2391	2391
DPOGS208591	3775	3775
DPOGS208592	1690	1690
DPOGS208593	4520	4520
DPOGS208594	2359	2359
DPOGS208597	8644	8644
DPOGS208602	739	739
DPOGS208604	1121	1121
DPOGS208608	2659	2659
DPOGS208610	479	479
DPOGS208611	2805	2805
DPOGS208612	8748	8748
DPOGS208613	419	419
DPOGS208614	286	286
DPOGS208615	967	967
DPOGS208618	2211	2211
DPOGS208623	2505	2505
DPOGS208624	1729	1729
DPOGS208627	1053	1053
DPOGS208628	153	153
DPOGS208630	636	636
DPOGS208633	762	762
DPOGS208637	2325	2325
DPOGS208638	1337	1337
DPOGS208640	2322	2322
DPOGS208641	1703	1703
DPOGS208643	535	535
DPOGS208644	390	390
DPOGS208645	850	850
DPOGS208650	892	892
DPOGS208653	430	430
DPOGS208655	761	761
DPOGS208659	1827	1827
DPOGS208660	519	519
DPOGS208661	2595	2595
DPOGS208662	1235	1235
DPOGS208665	482	482
DPOGS208671	554	554
DPOGS208674	726	726
DPOGS208676	687	687
DPOGS208677	612	612
DPOGS208684	726	726
DPOGS208689	2548	2548
DPOGS208692	861	861
DPOGS208694	678	678
DPOGS208697	898	898
DPOGS208700	473	473
DPOGS208701	493	493
DPOGS208703	916	916
DPOGS208707	1292	1292
DPOGS208709	492	492
DPOGS208713	2534	2534
DPOGS208715	2116	2116
DPOGS208719	1151	1151
DPOGS208720	613	613
DPOGS208722	765	765
DPOGS208726	1620	1620
DPOGS208728	3931	3931
DPOGS208731	2806	2806
DPOGS208732	1104	1104
DPOGS208741	928	928
DPOGS208742	616	616
DPOGS208743	468	468
DPOGS208744	806	806
DPOGS208746	973	973
DPOGS208747	350	350
DPOGS208748	2737	2737
DPOGS208749	1200	1200
DPOGS208752	2823	2823
DPOGS208754	598	598
DPOGS208756	1158	1158
DPOGS208759	500	500
DPOGS208762	756	756
DPOGS208763	529	529
DPOGS208766	804	804
DPOGS208768	895	895
DPOGS208770	907	907
DPOGS208774	2325	2325
DPOGS208777	1592	1592
DPOGS208778	1364	1364
DPOGS208786	1309	1309
DPOGS208791	577	577
DPOGS208792	1051	1051
DPOGS208799	815	815
DPOGS208800	518	518
DPOGS208811	1139	1139
DPOGS208813	460	460
DPOGS208814	828	828
DPOGS208816	2058	2058
DPOGS208817	859	859
DPOGS208826	1698	1698
DPOGS208827	1952	1952
DPOGS208828	980	980
DPOGS208829	895	895
DPOGS208831	117	117
DPOGS208836	2216	2216
DPOGS208841	217	217
DPOGS208843	643	643
DPOGS208846	1875	1875
DPOGS208849	1416	1416
DPOGS208850	1061	1061
DPOGS208852	1659	1659
DPOGS208853	703	703
DPOGS208859	539	539
DPOGS208862	345	345
DPOGS208863	665	665
DPOGS208864	498	498
DPOGS208871	848	848
DPOGS208874	562	562
DPOGS208875	1029	1029
DPOGS208876	1071	1071
DPOGS208878	771	771
DPOGS208879	726	726
DPOGS208880	523	523
DPOGS208881	781	781
DPOGS208885	229	229
DPOGS208888	1695	1695
DPOGS208889	449	449
DPOGS208890	1143	1143
DPOGS208892	1713	1713
DPOGS208893	372	372
DPOGS208897	437	437
DPOGS208901	160	160
DPOGS208902	848	848
DPOGS208903	331	331
DPOGS208904	676	676
DPOGS208905	256	256
DPOGS208906	237	237
DPOGS208908	1518	1518
DPOGS208909	518	518
DPOGS208911	146	146
DPOGS208912	3127	3127
DPOGS208918	469	469
DPOGS208919	731	731
DPOGS208920	681	681
DPOGS208922	1035	1035
DPOGS208924	1525	1525
DPOGS208925	748	748
DPOGS208926	224	224
DPOGS208929	531	531
DPOGS208930	1180	1180
DPOGS208931	125	125
DPOGS208935	371	371
DPOGS208938	325	325
DPOGS208940	1309	1309
DPOGS208942	512	512
DPOGS208943	464	464
DPOGS208945	1174	1174
DPOGS208947	768	768
DPOGS208950	538	538
DPOGS208952	756	756
DPOGS208954	2150	2150
DPOGS208956	324	324
DPOGS208957	1020	1020
DPOGS208958	629	629
DPOGS208960	244	244
DPOGS208963	1411	1411
DPOGS208966	694	694
DPOGS208967	843	843
DPOGS208968	714	714
DPOGS208970	562	562
DPOGS208972	204	204
DPOGS208974	757	757
DPOGS208976	659	659
DPOGS208977	375	375
DPOGS208980	1635	1635
DPOGS208982	625	625
DPOGS208983	877	877
DPOGS208986	503	503
DPOGS208990	290	290
DPOGS208992	1161	1161
DPOGS208998	933	933
DPOGS208999	542	542
DPOGS209020	788	788
DPOGS209022	136	136
DPOGS209024	407	407
DPOGS209026	1700	1700
DPOGS209028	2489	2489
DPOGS209029	287	287
DPOGS209030	764	764
DPOGS209032	579	579
DPOGS209033	285	285
DPOGS209035	1205	1205
DPOGS209037	425	425
DPOGS209038	519	519
DPOGS209040	874	874
DPOGS209044	467	467
DPOGS209046	720	720
DPOGS209047	731	731
DPOGS209048	430	430
DPOGS209052	797	797
DPOGS209053	293	293
DPOGS209057	242	242
DPOGS209061	377	377
DPOGS209063	1049	1049
DPOGS209064	1238	1238
DPOGS209065	900	900
DPOGS209067	1879	1879
DPOGS209092	595	595
DPOGS209093	392	392
DPOGS209095	2186	2186
DPOGS209097	1053	1053
DPOGS209100	227	227
DPOGS209101	593	593
DPOGS209106	194	194
DPOGS209107	194	194
DPOGS209109	470	470
DPOGS209112	908	908
DPOGS209113	829	829
DPOGS209114	776	776
DPOGS209115	902	902
DPOGS209116	1009	1009
DPOGS209117	79	79
DPOGS209118	1109	1109
DPOGS209119	1405	1405
DPOGS209121	778	778
DPOGS209122	3226	3226
DPOGS209125	3020	3020
DPOGS209126	2220	2220
DPOGS209127	2648	2648
DPOGS209128	1002	1002
DPOGS209129	366	366
DPOGS209130	204	204
DPOGS209131	1284	1284
DPOGS209132	960	960
DPOGS209133	366	366
DPOGS209134	305	305
DPOGS209136	1504	1504
DPOGS209145	972	972
DPOGS209146	1066	1066
DPOGS209147	630	630
DPOGS209148	432	432
DPOGS209151	886	886
DPOGS209152	390	390
DPOGS209153	386	386
DPOGS209154	513	513
DPOGS209157	708	708
DPOGS209159	959	959
DPOGS209161	1073	1073
DPOGS209163	540	540
DPOGS209164	1044	1044
DPOGS209167	1017	1017
DPOGS209168	346	346
DPOGS209172	1612	1612
DPOGS209174	1826	1826
DPOGS209177	454	454
DPOGS209181	172	172
DPOGS209185	2540	2540
DPOGS209186	531	531
DPOGS209192	800	800
DPOGS209193	857	857
DPOGS209194	1044	1044
DPOGS209195	1039	1039
DPOGS209200	456	456
DPOGS209202	438	438
DPOGS209203	405	405
DPOGS209210	1008	1008
DPOGS209212	1199	1199
DPOGS209217	138	138
DPOGS209220	463	463
DPOGS209221	378	378
DPOGS209226	438	438
DPOGS209228	400	400
DPOGS209230	1042	1042
DPOGS209235	418	418
DPOGS209240	611	611
DPOGS209243	604	604
DPOGS209244	1336	1336
DPOGS209245	664	664
DPOGS209250	320	320
DPOGS209252	339	339
DPOGS209254	170	170
DPOGS209255	178	178
DPOGS209256	193	193
DPOGS209257	194	194
DPOGS209258	170	170
DPOGS209263	185	185
DPOGS209267	595	595
DPOGS209268	411	411
DPOGS209270	319	319
DPOGS209275	257	257
DPOGS209276	236	236
DPOGS209284	1134	1134
DPOGS209285	245	245
DPOGS209286	164	164
DPOGS209287	1080	1080
DPOGS209288	775	775
DPOGS209289	484	484
DPOGS209290	361	361
DPOGS209291	258	258
DPOGS209293	534	534
DPOGS209295	93	93
DPOGS209296	100	100
DPOGS209297	708	708
DPOGS209301	420	420
DPOGS209307	319	319
DPOGS209313	1372	1372
DPOGS209315	188	188
DPOGS209316	1964	1964
DPOGS209320	756	756
DPOGS209321	267	267
DPOGS209322	295	295
DPOGS209323	534	534
DPOGS209325	571	571
DPOGS209326	220	220
DPOGS209327	793	793
DPOGS209329	300	300
DPOGS209331	369	369
DPOGS209339	1042	1042
DPOGS209342	607	607
DPOGS209346	319	319
DPOGS209401	914	914
DPOGS209403	965	965
DPOGS209405	1568	1568
DPOGS209412	2218	2218
DPOGS209434	196	196
DPOGS209435	500	500
DPOGS209437	273	273
DPOGS209438	382	382
DPOGS209442	551	551
DPOGS209444	401	401
DPOGS209445	695	695
DPOGS209446	1106	1106
DPOGS209448	525	525
DPOGS209451	807	807
DPOGS209452	378	378
DPOGS209453	475	475
DPOGS209455	157	157
DPOGS209456	291	291
DPOGS209461	236	236
DPOGS209463	327	327
DPOGS209464	734	734
DPOGS209471	1538	1538
DPOGS209472	334	334
DPOGS209473	374	374
DPOGS209475	159	159
DPOGS209476	1246	1246
DPOGS209524	220	220
DPOGS209528	539	539
DPOGS209531	1991	1991
DPOGS209532	165	165
DPOGS209533	191	191
DPOGS209534	585	585
DPOGS209537	509	509
DPOGS209538	1491	1491
DPOGS209539	593	593
DPOGS209564	558	558
DPOGS209569	777	777
DPOGS209575	2149	2149
DPOGS209576	817	817
DPOGS209585	2783	2783
DPOGS209591	2022	2022
DPOGS209595	4153	4153
DPOGS209597	2640	2640
DPOGS209603	281	281
DPOGS209606	700	700
DPOGS209613	2171	2171
DPOGS209620	298	298
DPOGS209621	3283	3283
DPOGS209624	1333	1333
DPOGS209630	7946	7946
DPOGS209636	1616	1616
DPOGS209646	1946	1946
DPOGS209651	164	164
DPOGS209653	193	193
DPOGS209656	574	574
DPOGS209660	1200	1200
DPOGS209663	203	203
DPOGS209690	832	832
DPOGS209692	477	477
DPOGS209693	898	898
DPOGS209698	1024	1024
DPOGS209702	1041	1041
DPOGS209704	1195	1195
DPOGS209705	150	150
DPOGS209769	1486	1486
DPOGS209771	494	494
DPOGS209772	947	947
DPOGS209773	780	780
DPOGS209774	771	771
DPOGS209775	734	734
DPOGS209782	644	644
DPOGS209784	365	365
DPOGS209785	980	980
DPOGS209787	4528	4528
DPOGS209788	893	893
DPOGS209789	325	325
DPOGS209790	1391	1391
DPOGS209791	246	246
DPOGS209792	1813	1813
DPOGS209793	1887	1887
DPOGS209794	128	128
DPOGS209796	889	889
DPOGS209798	500	500
DPOGS209800	1075	1075
DPOGS209803	1241	1241
DPOGS209804	1025	1025
DPOGS209806	748	748
DPOGS209807	187	187
DPOGS209809	401	401
DPOGS209810	455	455
DPOGS209812	185	185
DPOGS209813	357	357
DPOGS209814	348	348
DPOGS209816	1128	1128
DPOGS209817	642	642
DPOGS209818	342	342
DPOGS209819	1636	1636
DPOGS209820	726	726
DPOGS209821	276	276
DPOGS209822	204	204
DPOGS209824	153	153
DPOGS209825	213	213
DPOGS209826	1019	1019
DPOGS209827	368	368
DPOGS209829	701	701
DPOGS209830	897	897
DPOGS209832	1073	1073
DPOGS209833	1040	1040
DPOGS209834	1923	1923
DPOGS209835	1948	1948
DPOGS209836	1886	1886
DPOGS209840	1390	1390
DPOGS209842	986	986
DPOGS209843	716	716
DPOGS209844	238	238
DPOGS209846	432	432
DPOGS209848	161	161
DPOGS209852	320	320
DPOGS209853	790	790
DPOGS209856	764	764
DPOGS209857	694	694
DPOGS209861	768	768
DPOGS209862	907	907
DPOGS209864	1640	1640
DPOGS209865	383	383
DPOGS209897	943	943
DPOGS209902	1281	1281
DPOGS209905	746	746
DPOGS209910	196	196
DPOGS209912	396	396
DPOGS209913	540	540
DPOGS209917	881	881
DPOGS209937	76	76
DPOGS209938	360	360
DPOGS209939	408	408
DPOGS209940	2269	2269
DPOGS209941	1782	1782
DPOGS209942	1334	1334
DPOGS209945	1027	1027
DPOGS209946	705	705
DPOGS209947	455	455
DPOGS209950	252	252
DPOGS209951	206	206
DPOGS209952	339	339
DPOGS209955	678	678
DPOGS209956	1131	1131
DPOGS209957	2228	2228
DPOGS209959	672	672
DPOGS209963	1099	1099
DPOGS209966	661	661
DPOGS209968	374	374
DPOGS209973	568	568
DPOGS209975	1886	1886
DPOGS209976	1506	1506
DPOGS209977	1769	1769
DPOGS209978	421	421
DPOGS209979	259	259
DPOGS209980	1500	1500
DPOGS209982	822	822
DPOGS209983	2175	2175
DPOGS209984	819	819
DPOGS209985	1887	1887
DPOGS209986	724	724
DPOGS210019	426	426
DPOGS210020	2180	2180
DPOGS210023	469	469
DPOGS210024	643	643
DPOGS210025	493	493
DPOGS210026	566	566
DPOGS210028	934	934
DPOGS210131	267	267
DPOGS210152	930	930
DPOGS210153	577	577
DPOGS210154	167	167
DPOGS210155	98	98
DPOGS210156	701	701
DPOGS210157	2112	2112
DPOGS210158	800	800
DPOGS210161	838	838
DPOGS210162	498	498
DPOGS210163	1113	1113
DPOGS210164	114	114
DPOGS210165	1683	1683
DPOGS210168	73	73
DPOGS210169	1956	1956
DPOGS210170	103	103
DPOGS210183	312	312
DPOGS210184	655	655
DPOGS210187	1880	1880
DPOGS210188	1036	1036
DPOGS210190	469	469
DPOGS210193	782	782
DPOGS210195	579	579
